LockType,Workload,NumThreads,NumLockAcquires,NumReleaseIterations,CriticalSectionSize,TotalMilliseconds
FillQuiesceLock,ArrayFill,1,1000000,0,256,1321.9434
FillQuiesceLock,ArrayFill,1,1000000,1,256,1320.162
FillQuiesceLock,ArrayFill,1,1000000,2,256,1323.2102
FillQuiesceLock,ArrayFill,1,1000000,3,256,1321.8278
FillQuiesceLock,ArrayFill,1,1000000,4,256,1322.0865
FillQuiesceLock,ArrayFill,1,1000000,5,256,1322.5905
FillQuiesceLock,ArrayFill,1,1000000,6,256,1323.2796
FillQuiesceLock,ArrayFill,1,1000000,7,256,1322.5952
FillQuiesceLock,ArrayFill,1,1000000,8,256,1322.942
FillQuiesceLock,ArrayFill,1,1000000,9,256,1326.5158
FillQuiesceLock,ArrayFill,1,1000000,10,256,1329.3384
FillQuiesceLock,ArrayFill,2,1000000,0,256,793.8812
FillQuiesceLock,ArrayFill,2,1000000,1,256,801.0079
FillQuiesceLock,ArrayFill,2,1000000,2,256,1251.3525
FillQuiesceLock,ArrayFill,2,1000000,3,256,822.1505
FillQuiesceLock,ArrayFill,2,1000000,4,256,811.5472
FillQuiesceLock,ArrayFill,2,1000000,5,256,789.4347
FillQuiesceLock,ArrayFill,2,1000000,6,256,829.0847
FillQuiesceLock,ArrayFill,2,1000000,7,256,939.0983
FillQuiesceLock,ArrayFill,2,1000000,8,256,819.499
FillQuiesceLock,ArrayFill,2,1000000,9,256,874.1952
FillQuiesceLock,ArrayFill,2,1000000,10,256,794.7288
FillQuiesceLock,ArrayFill,3,1000000,0,256,914.5712
FillQuiesceLock,ArrayFill,3,1000000,1,256,836.3941
FillQuiesceLock,ArrayFill,3,1000000,2,256,668.5511
FillQuiesceLock,ArrayFill,3,1000000,3,256,652.3745
FillQuiesceLock,ArrayFill,3,1000000,4,256,675.3458
FillQuiesceLock,ArrayFill,3,1000000,5,256,672.5067
FillQuiesceLock,ArrayFill,3,1000000,6,256,641.8739
FillQuiesceLock,ArrayFill,3,1000000,7,256,672.2775
FillQuiesceLock,ArrayFill,3,1000000,8,256,686.9151
FillQuiesceLock,ArrayFill,3,1000000,9,256,645.2898
FillQuiesceLock,ArrayFill,3,1000000,10,256,666.7158
FillQuiesceLock,ArrayFill,4,1000000,0,256,585.5707
FillQuiesceLock,ArrayFill,4,1000000,1,256,551.1048
FillQuiesceLock,ArrayFill,4,1000000,2,256,589.2921
FillQuiesceLock,ArrayFill,4,1000000,3,256,567.4955
FillQuiesceLock,ArrayFill,4,1000000,4,256,585.6061
FillQuiesceLock,ArrayFill,4,1000000,5,256,587.9481
FillQuiesceLock,ArrayFill,4,1000000,6,256,552.7898
FillQuiesceLock,ArrayFill,4,1000000,7,256,590.517
FillQuiesceLock,ArrayFill,4,1000000,8,256,569.635
FillQuiesceLock,ArrayFill,4,1000000,9,256,562.5925
FillQuiesceLock,ArrayFill,4,1000000,10,256,597.4709
FillQuiesceLock,ArrayFill,5,1000000,0,256,557.779
FillQuiesceLock,ArrayFill,5,1000000,1,256,644.0715
FillQuiesceLock,ArrayFill,5,1000000,2,256,557.2489
FillQuiesceLock,ArrayFill,5,1000000,3,256,588.6569
FillQuiesceLock,ArrayFill,5,1000000,4,256,550.3025
FillQuiesceLock,ArrayFill,5,1000000,5,256,903.2339
FillQuiesceLock,ArrayFill,5,1000000,6,256,770.6958
FillQuiesceLock,ArrayFill,5,1000000,7,256,632.5436
FillQuiesceLock,ArrayFill,5,1000000,8,256,562.3243
FillQuiesceLock,ArrayFill,5,1000000,9,256,785.714
FillQuiesceLock,ArrayFill,5,1000000,10,256,576.2259
FillQuiesceLock,ArrayFill,6,1000000,0,256,566.3301
FillQuiesceLock,ArrayFill,6,1000000,1,256,672.4978
FillQuiesceLock,ArrayFill,6,1000000,2,256,557.3106
FillQuiesceLock,ArrayFill,6,1000000,3,256,764.6489
FillQuiesceLock,ArrayFill,6,1000000,4,256,573.6784
FillQuiesceLock,ArrayFill,6,1000000,5,256,566.19
FillQuiesceLock,ArrayFill,6,1000000,6,256,739.591
FillQuiesceLock,ArrayFill,6,1000000,7,256,599.9556
FillQuiesceLock,ArrayFill,6,1000000,8,256,594.9658
FillQuiesceLock,ArrayFill,6,1000000,9,256,833.4443
FillQuiesceLock,ArrayFill,6,1000000,10,256,619.152
FillQuiesceLock,ArrayFill,7,1000000,0,256,574.4276
FillQuiesceLock,ArrayFill,7,1000000,1,256,797.1259
FillQuiesceLock,ArrayFill,7,1000000,2,256,637.2441
FillQuiesceLock,ArrayFill,7,1000000,3,256,574.386
FillQuiesceLock,ArrayFill,7,1000000,4,256,803.6772
FillQuiesceLock,ArrayFill,7,1000000,5,256,653.8405
FillQuiesceLock,ArrayFill,7,1000000,6,256,582.2834
FillQuiesceLock,ArrayFill,7,1000000,7,256,838.0364
FillQuiesceLock,ArrayFill,7,1000000,8,256,707.5969
FillQuiesceLock,ArrayFill,7,1000000,9,256,588.8743
FillQuiesceLock,ArrayFill,7,1000000,10,256,573.5278
FillQuiesceLock,ArrayFill,8,1000000,0,256,645.3288
FillQuiesceLock,ArrayFill,8,1000000,1,256,592.384
FillQuiesceLock,ArrayFill,8,1000000,2,256,893.3295
FillQuiesceLock,ArrayFill,8,1000000,3,256,820.8682
FillQuiesceLock,ArrayFill,8,1000000,4,256,604.011
FillQuiesceLock,ArrayFill,8,1000000,5,256,598.08
FillQuiesceLock,ArrayFill,8,1000000,6,256,759.5597
FillQuiesceLock,ArrayFill,8,1000000,7,256,597.3943
FillQuiesceLock,ArrayFill,8,1000000,8,256,598.5894
FillQuiesceLock,ArrayFill,8,1000000,9,256,704.845
FillQuiesceLock,ArrayFill,8,1000000,10,256,595.5623
FillQuiesceLock,ArrayFill,9,1000000,0,256,895.2698
FillQuiesceLock,ArrayFill,9,1000000,1,256,802.6133
FillQuiesceLock,ArrayFill,9,1000000,2,256,711.9681
FillQuiesceLock,ArrayFill,9,1000000,3,256,558.8797
FillQuiesceLock,ArrayFill,9,1000000,4,256,874.6649
FillQuiesceLock,ArrayFill,9,1000000,5,256,755.2037
FillQuiesceLock,ArrayFill,9,1000000,6,256,551.5121
FillQuiesceLock,ArrayFill,9,1000000,7,256,558.7099
FillQuiesceLock,ArrayFill,9,1000000,8,256,683.9623
FillQuiesceLock,ArrayFill,9,1000000,9,256,950.3062
FillQuiesceLock,ArrayFill,9,1000000,10,256,558.7204
FillQuiesceLock,ArrayFill,10,1000000,0,256,1295.3604
FillQuiesceLock,ArrayFill,10,1000000,1,256,1348.6811
FillQuiesceLock,ArrayFill,10,1000000,2,256,1325.4736
FillQuiesceLock,ArrayFill,10,1000000,3,256,1318.9666
FillQuiesceLock,ArrayFill,10,1000000,4,256,1313.3286
FillQuiesceLock,ArrayFill,10,1000000,5,256,1295.5794
FillQuiesceLock,ArrayFill,10,1000000,6,256,1299.5925
FillQuiesceLock,ArrayFill,10,1000000,7,256,1315.0694
FillQuiesceLock,ArrayFill,10,1000000,8,256,1347.0559
FillQuiesceLock,ArrayFill,10,1000000,9,256,1290.389
FillQuiesceLock,ArrayFill,10,1000000,10,256,1280.7043
FillQuiesceLock,ArrayFill,11,1000000,0,256,947.8367
FillQuiesceLock,ArrayFill,11,1000000,1,256,1040.4229
FillQuiesceLock,ArrayFill,11,1000000,2,256,1055.362
FillQuiesceLock,ArrayFill,11,1000000,3,256,1001.3434
FillQuiesceLock,ArrayFill,11,1000000,4,256,1044.2566
FillQuiesceLock,ArrayFill,11,1000000,5,256,1040.1659
FillQuiesceLock,ArrayFill,11,1000000,6,256,1017.3551
FillQuiesceLock,ArrayFill,11,1000000,7,256,1029.9364
FillQuiesceLock,ArrayFill,11,1000000,8,256,1015.2506
FillQuiesceLock,ArrayFill,11,1000000,9,256,1043.7922
FillQuiesceLock,ArrayFill,11,1000000,10,256,1042.534
FillQuiesceLock,ArrayFill,12,1000000,0,256,1393.3635
FillQuiesceLock,ArrayFill,12,1000000,1,256,1262.669
FillQuiesceLock,ArrayFill,12,1000000,2,256,1351.0399
FillQuiesceLock,ArrayFill,12,1000000,3,256,1353.2835
FillQuiesceLock,ArrayFill,12,1000000,4,256,1280.769
FillQuiesceLock,ArrayFill,12,1000000,5,256,1340.6565
FillQuiesceLock,ArrayFill,12,1000000,6,256,1340.5247
FillQuiesceLock,ArrayFill,12,1000000,7,256,1393.2634
FillQuiesceLock,ArrayFill,12,1000000,8,256,1310.4759
FillQuiesceLock,ArrayFill,12,1000000,9,256,1362.3772
FillQuiesceLock,ArrayFill,12,1000000,10,256,1308.4973
FillQuiesceLock,ArrayFill,13,1000000,0,256,1234.8023
FillQuiesceLock,ArrayFill,13,1000000,1,256,1246.5274
FillQuiesceLock,ArrayFill,13,1000000,2,256,1270.2241
FillQuiesceLock,ArrayFill,13,1000000,3,256,1262.1474
FillQuiesceLock,ArrayFill,13,1000000,4,256,1245.8859
FillQuiesceLock,ArrayFill,13,1000000,5,256,1255.2063
FillQuiesceLock,ArrayFill,13,1000000,6,256,1250.0034
FillQuiesceLock,ArrayFill,13,1000000,7,256,1247.8927
FillQuiesceLock,ArrayFill,13,1000000,8,256,1248.8608
FillQuiesceLock,ArrayFill,13,1000000,9,256,1271.3284
FillQuiesceLock,ArrayFill,13,1000000,10,256,1254.8215
FillQuiesceLock,ArrayFill,14,1000000,0,256,1422.3424
FillQuiesceLock,ArrayFill,14,1000000,1,256,1386.9186
FillQuiesceLock,ArrayFill,14,1000000,2,256,1350.3852
FillQuiesceLock,ArrayFill,14,1000000,3,256,1388.3875
FillQuiesceLock,ArrayFill,14,1000000,4,256,1369.0356
FillQuiesceLock,ArrayFill,14,1000000,5,256,1167.4696
FillQuiesceLock,ArrayFill,14,1000000,6,256,1400.8361
FillQuiesceLock,ArrayFill,14,1000000,7,256,1342.5737
FillQuiesceLock,ArrayFill,14,1000000,8,256,1276.7655
FillQuiesceLock,ArrayFill,14,1000000,9,256,1288.5802
FillQuiesceLock,ArrayFill,14,1000000,10,256,1362.4288
FillQuiesceLock,ArrayFill,15,1000000,0,256,1335.6346
FillQuiesceLock,ArrayFill,15,1000000,1,256,1319.0832
FillQuiesceLock,ArrayFill,15,1000000,2,256,1329.9891
FillQuiesceLock,ArrayFill,15,1000000,3,256,1316.1846
FillQuiesceLock,ArrayFill,15,1000000,4,256,1261.391
FillQuiesceLock,ArrayFill,15,1000000,5,256,1273.2278
FillQuiesceLock,ArrayFill,15,1000000,6,256,1269.5962
FillQuiesceLock,ArrayFill,15,1000000,7,256,1268.232
FillQuiesceLock,ArrayFill,15,1000000,8,256,1274.3079
FillQuiesceLock,ArrayFill,15,1000000,9,256,1286.7766
FillQuiesceLock,ArrayFill,15,1000000,10,256,1301.6884
FillQuiesceLock,ArrayFill,16,1000000,0,256,1329.5957
FillQuiesceLock,ArrayFill,16,1000000,1,256,1289.7842
FillQuiesceLock,ArrayFill,16,1000000,2,256,1300.4361
FillQuiesceLock,ArrayFill,16,1000000,3,256,1308.714
FillQuiesceLock,ArrayFill,16,1000000,4,256,1232.7153
FillQuiesceLock,ArrayFill,16,1000000,5,256,1320.2575
FillQuiesceLock,ArrayFill,16,1000000,6,256,1309.8734
FillQuiesceLock,ArrayFill,16,1000000,7,256,1252.9654
FillQuiesceLock,ArrayFill,16,1000000,8,256,1322.8165
FillQuiesceLock,ArrayFill,16,1000000,9,256,1298.4453
FillQuiesceLock,ArrayFill,16,1000000,10,256,1307.358
FillQuiesceLock,ArrayFill,17,1000000,0,256,1448.0164
FillQuiesceLock,ArrayFill,17,1000000,1,256,1457.3176
FillQuiesceLock,ArrayFill,17,1000000,2,256,1443.7784
FillQuiesceLock,ArrayFill,17,1000000,3,256,1422.0266
FillQuiesceLock,ArrayFill,17,1000000,4,256,1441.3868
FillQuiesceLock,ArrayFill,17,1000000,5,256,1476.1639
FillQuiesceLock,ArrayFill,17,1000000,6,256,1442.8363
FillQuiesceLock,ArrayFill,17,1000000,7,256,1419.9631
FillQuiesceLock,ArrayFill,17,1000000,8,256,1401.5955
FillQuiesceLock,ArrayFill,17,1000000,9,256,1427.1935
FillQuiesceLock,ArrayFill,17,1000000,10,256,1462.5727
FillQuiesceLock,ArrayFill,18,1000000,0,256,1338.5894
FillQuiesceLock,ArrayFill,18,1000000,1,256,1328.3864
FillQuiesceLock,ArrayFill,18,1000000,2,256,1357.6969
FillQuiesceLock,ArrayFill,18,1000000,3,256,1307.2252
FillQuiesceLock,ArrayFill,18,1000000,4,256,1368.3442
FillQuiesceLock,ArrayFill,18,1000000,5,256,1374.3078
FillQuiesceLock,ArrayFill,18,1000000,6,256,1432.3822
FillQuiesceLock,ArrayFill,18,1000000,7,256,1348.1763
FillQuiesceLock,ArrayFill,18,1000000,8,256,1372.7636
FillQuiesceLock,ArrayFill,18,1000000,9,256,1339.8063
FillQuiesceLock,ArrayFill,18,1000000,10,256,1311.2439
FillQuiesceLock,ArrayFill,19,1000000,0,256,1306.2164
FillQuiesceLock,ArrayFill,19,1000000,1,256,1277.8031
FillQuiesceLock,ArrayFill,19,1000000,2,256,1286.4585
FillQuiesceLock,ArrayFill,19,1000000,3,256,1325.0409
FillQuiesceLock,ArrayFill,19,1000000,4,256,1361.8203
FillQuiesceLock,ArrayFill,19,1000000,5,256,1274.7443
FillQuiesceLock,ArrayFill,19,1000000,6,256,1283.9177
FillQuiesceLock,ArrayFill,19,1000000,7,256,1315.4744
FillQuiesceLock,ArrayFill,19,1000000,8,256,1269.2837
FillQuiesceLock,ArrayFill,19,1000000,9,256,1585.1747
FillQuiesceLock,ArrayFill,19,1000000,10,256,1579.9196
FillQuiesceLock,ArrayFill,20,1000000,0,256,1309.2313
FillQuiesceLock,ArrayFill,20,1000000,1,256,1316.1826
FillQuiesceLock,ArrayFill,20,1000000,2,256,1311.9601
FillQuiesceLock,ArrayFill,20,1000000,3,256,1313.3316
FillQuiesceLock,ArrayFill,20,1000000,4,256,1369.7094
FillQuiesceLock,ArrayFill,20,1000000,5,256,1315.5054
FillQuiesceLock,ArrayFill,20,1000000,6,256,1309.7208
FillQuiesceLock,ArrayFill,20,1000000,7,256,1340.4009
FillQuiesceLock,ArrayFill,20,1000000,8,256,1315.2366
FillQuiesceLock,ArrayFill,20,1000000,9,256,1330.0941
FillQuiesceLock,ArrayFill,20,1000000,10,256,1337.274
FillQuiesceLock,PureWait,1,1000000,0,32,330.3531
FillQuiesceLock,PureWait,1,1000000,0,128,330.3356
FillQuiesceLock,PureWait,1,1000000,0,512,660.6597
FillQuiesceLock,PureWait,1,1000000,0,2048,2312.2686
FillQuiesceLock,PureWait,1,1000000,0,8192,8258.1168
FillQuiesceLock,PureWait,2,1000000,0,32,330.3498
FillQuiesceLock,PureWait,2,1000000,0,128,330.3396
FillQuiesceLock,PureWait,2,1000000,0,512,660.8612
FillQuiesceLock,PureWait,2,1000000,0,2048,2312.2934
FillQuiesceLock,PureWait,2,1000000,0,8192,8258.9826
FillQuiesceLock,PureWait,3,1000000,0,32,359.0707
FillQuiesceLock,PureWait,3,1000000,0,128,394.8969
FillQuiesceLock,PureWait,3,1000000,0,512,678.4859
FillQuiesceLock,PureWait,3,1000000,0,2048,2325.8812
FillQuiesceLock,PureWait,3,1000000,0,8192,8294.1461
FillQuiesceLock,PureWait,4,1000000,0,32,357.206
FillQuiesceLock,PureWait,4,1000000,0,128,409.7217
FillQuiesceLock,PureWait,4,1000000,0,512,720.3424
FillQuiesceLock,PureWait,4,1000000,0,2048,2371.5767
FillQuiesceLock,PureWait,4,1000000,0,8192,8532.3755
FillQuiesceLock,PureWait,5,1000000,0,32,419.3348
FillQuiesceLock,PureWait,5,1000000,0,128,431.5868
FillQuiesceLock,PureWait,5,1000000,0,512,739.7604
FillQuiesceLock,PureWait,5,1000000,0,2048,2403.5028
FillQuiesceLock,PureWait,5,1000000,0,8192,8336.7336
FillQuiesceLock,PureWait,6,1000000,0,32,418.6699
FillQuiesceLock,PureWait,6,1000000,0,128,432.0509
FillQuiesceLock,PureWait,6,1000000,0,512,699.354
FillQuiesceLock,PureWait,6,1000000,0,2048,2351.1942
FillQuiesceLock,PureWait,6,1000000,0,8192,8294.5243
FillQuiesceLock,PureWait,7,1000000,0,32,421.4201
FillQuiesceLock,PureWait,7,1000000,0,128,418.2755
FillQuiesceLock,PureWait,7,1000000,0,512,690.2916
FillQuiesceLock,PureWait,7,1000000,0,2048,2339.915
FillQuiesceLock,PureWait,7,1000000,0,8192,8280.5801
FillQuiesceLock,PureWait,8,1000000,0,32,456.5757
FillQuiesceLock,PureWait,8,1000000,0,128,480.4207
FillQuiesceLock,PureWait,8,1000000,0,512,843.5806
FillQuiesceLock,PureWait,8,1000000,0,2048,2410.4643
FillQuiesceLock,PureWait,8,1000000,0,8192,8368.3683
FillQuiesceLock,PureWait,9,1000000,0,32,472.1286
FillQuiesceLock,PureWait,9,1000000,0,128,464.6118
FillQuiesceLock,PureWait,9,1000000,0,512,661.9265
FillQuiesceLock,PureWait,9,1000000,0,2048,2313.5057
FillQuiesceLock,PureWait,9,1000000,0,8192,8259.0797
FillQuiesceLock,PureWait,10,1000000,0,32,505.518
FillQuiesceLock,PureWait,10,1000000,0,128,567.4495
FillQuiesceLock,PureWait,10,1000000,0,512,681.4311
FillQuiesceLock,PureWait,10,1000000,0,2048,2374.7409
FillQuiesceLock,PureWait,10,1000000,0,8192,8435.7343
FillQuiesceLock,PureWait,11,1000000,0,32,446.674
FillQuiesceLock,PureWait,11,1000000,0,128,454.7854
FillQuiesceLock,PureWait,11,1000000,0,512,702.4359
FillQuiesceLock,PureWait,11,1000000,0,2048,2352.4507
FillQuiesceLock,PureWait,11,1000000,0,8192,8337.5112
FillQuiesceLock,PureWait,12,1000000,0,32,448.2711
FillQuiesceLock,PureWait,12,1000000,0,128,448.4171
FillQuiesceLock,PureWait,12,1000000,0,512,692.3776
FillQuiesceLock,PureWait,12,1000000,0,2048,2344.7109
FillQuiesceLock,PureWait,12,1000000,0,8192,8306.007
FillQuiesceLock,PureWait,13,1000000,0,32,499.0965
FillQuiesceLock,PureWait,13,1000000,0,128,497.9229
FillQuiesceLock,PureWait,13,1000000,0,512,737.9671
FillQuiesceLock,PureWait,13,1000000,0,2048,2356.0426
FillQuiesceLock,PureWait,13,1000000,0,8192,8300.2574
FillQuiesceLock,PureWait,14,1000000,0,32,406.6412
FillQuiesceLock,PureWait,14,1000000,0,128,419.7153
FillQuiesceLock,PureWait,14,1000000,0,512,687.2695
FillQuiesceLock,PureWait,14,1000000,0,2048,2332.631
FillQuiesceLock,PureWait,14,1000000,0,8192,8324.7898
FillQuiesceLock,PureWait,15,1000000,0,32,740.8429
FillQuiesceLock,PureWait,15,1000000,0,128,842.656
FillQuiesceLock,PureWait,15,1000000,0,512,943.9026
FillQuiesceLock,PureWait,15,1000000,0,2048,2555.1328
FillQuiesceLock,PureWait,15,1000000,0,8192,8451.136
FillQuiesceLock,PureWait,16,1000000,0,32,399.1831
FillQuiesceLock,PureWait,16,1000000,0,128,371.4281
FillQuiesceLock,PureWait,16,1000000,0,512,670.688
FillQuiesceLock,PureWait,16,1000000,0,2048,2345.4214
FillQuiesceLock,PureWait,16,1000000,0,8192,8280.8529
FillQuiesceLock,PureWait,17,1000000,0,32,427.0987
FillQuiesceLock,PureWait,17,1000000,0,128,394.0882
FillQuiesceLock,PureWait,17,1000000,0,512,708.8455
FillQuiesceLock,PureWait,17,1000000,0,2048,2348.0313
FillQuiesceLock,PureWait,17,1000000,0,8192,8301.3217
FillQuiesceLock,PureWait,18,1000000,0,32,460.4147
FillQuiesceLock,PureWait,18,1000000,0,128,469.9865
FillQuiesceLock,PureWait,18,1000000,0,512,725.3769
FillQuiesceLock,PureWait,18,1000000,0,2048,2374.069
FillQuiesceLock,PureWait,18,1000000,0,8192,8296.4167
FillQuiesceLock,PureWait,19,1000000,0,32,408.6095
FillQuiesceLock,PureWait,19,1000000,0,128,412.3736
FillQuiesceLock,PureWait,19,1000000,0,512,700.7969
FillQuiesceLock,PureWait,19,1000000,0,2048,2348.7841
FillQuiesceLock,PureWait,19,1000000,0,8192,8384.1333
FillQuiesceLock,PureWait,20,1000000,0,32,417.5857
FillQuiesceLock,PureWait,20,1000000,0,128,412.1285
FillQuiesceLock,PureWait,20,1000000,0,512,711.3246
FillQuiesceLock,PureWait,20,1000000,0,2048,2350.7743
FillQuiesceLock,PureWait,20,1000000,0,8192,8338.9702
FillQuiesceLock,FillWait,1,1000000,32,256,330.3977
FillQuiesceLock,FillWait,1,1000000,128,256,330.3518
FillQuiesceLock,FillWait,1,1000000,512,256,660.6772
FillQuiesceLock,FillWait,1,1000000,2048,256,2312.2636
FillQuiesceLock,FillWait,1,1000000,8192,256,8258.4336
FillQuiesceLock,FillWait,2,1000000,32,256,450.6164
FillQuiesceLock,FillWait,2,1000000,128,256,630.312
FillQuiesceLock,FillWait,2,1000000,512,256,499.8642
FillQuiesceLock,FillWait,2,1000000,2048,256,1321.3518
FillQuiesceLock,FillWait,2,1000000,8192,256,4295.1037
FillQuiesceLock,FillWait,3,1000000,32,256,460.6192
FillQuiesceLock,FillWait,3,1000000,128,256,463.196
FillQuiesceLock,FillWait,3,1000000,512,256,448.1138
FillQuiesceLock,FillWait,3,1000000,2048,256,880.9572
FillQuiesceLock,FillWait,3,1000000,8192,256,2862.8711
FillQuiesceLock,FillWait,4,1000000,32,256,633.2396
FillQuiesceLock,FillWait,4,1000000,128,256,506.3943
FillQuiesceLock,FillWait,4,1000000,512,256,489.5386
FillQuiesceLock,FillWait,4,1000000,2048,256,664.5786
FillQuiesceLock,FillWait,4,1000000,8192,256,2147.3374
FillQuiesceLock,FillWait,5,1000000,32,256,560.4223
FillQuiesceLock,FillWait,5,1000000,128,256,566.0467
FillQuiesceLock,FillWait,5,1000000,512,256,525.6779
FillQuiesceLock,FillWait,5,1000000,2048,256,535.1512
FillQuiesceLock,FillWait,5,1000000,8192,256,1759.7285
FillQuiesceLock,FillWait,6,1000000,32,256,485.7432
FillQuiesceLock,FillWait,6,1000000,128,256,520.4132
FillQuiesceLock,FillWait,6,1000000,512,256,511.9993
FillQuiesceLock,FillWait,6,1000000,2048,256,554.0011
FillQuiesceLock,FillWait,6,1000000,8192,256,1454.3609
FillQuiesceLock,FillWait,7,1000000,32,256,677.4669
FillQuiesceLock,FillWait,7,1000000,128,256,543.1351
FillQuiesceLock,FillWait,7,1000000,512,256,822.6094
FillQuiesceLock,FillWait,7,1000000,2048,256,678.7459
FillQuiesceLock,FillWait,7,1000000,8192,256,1245.2633
FillQuiesceLock,FillWait,8,1000000,32,256,539.3939
FillQuiesceLock,FillWait,8,1000000,128,256,546.6537
FillQuiesceLock,FillWait,8,1000000,512,256,801.0271
FillQuiesceLock,FillWait,8,1000000,2048,256,552.8278
FillQuiesceLock,FillWait,8,1000000,8192,256,1074.3143
FillQuiesceLock,FillWait,9,1000000,32,256,568.0392
FillQuiesceLock,FillWait,9,1000000,128,256,898.1981
FillQuiesceLock,FillWait,9,1000000,512,256,721.7734
FillQuiesceLock,FillWait,9,1000000,2048,256,572.3975
FillQuiesceLock,FillWait,9,1000000,8192,256,954.4712
FillQuiesceLock,FillWait,10,1000000,32,256,1281.5598
FillQuiesceLock,FillWait,10,1000000,128,256,1268.4361
FillQuiesceLock,FillWait,10,1000000,512,256,1255.8624
FillQuiesceLock,FillWait,10,1000000,2048,256,1202.9671
FillQuiesceLock,FillWait,10,1000000,8192,256,880.7412
FillQuiesceLock,FillWait,11,1000000,32,256,982.2259
FillQuiesceLock,FillWait,11,1000000,128,256,803.818
FillQuiesceLock,FillWait,11,1000000,512,256,1081.9332
FillQuiesceLock,FillWait,11,1000000,2048,256,1084.9649
FillQuiesceLock,FillWait,11,1000000,8192,256,810.9503
FillQuiesceLock,FillWait,12,1000000,32,256,1042.2026
FillQuiesceLock,FillWait,12,1000000,128,256,1025.7764
FillQuiesceLock,FillWait,12,1000000,512,256,1202.0696
FillQuiesceLock,FillWait,12,1000000,2048,256,1176.6242
FillQuiesceLock,FillWait,12,1000000,8192,256,726.1168
FillQuiesceLock,FillWait,13,1000000,32,256,979.5602
FillQuiesceLock,FillWait,13,1000000,128,256,1063.9101
FillQuiesceLock,FillWait,13,1000000,512,256,1266.7782
FillQuiesceLock,FillWait,13,1000000,2048,256,1188.7015
FillQuiesceLock,FillWait,13,1000000,8192,256,663.0489
FillQuiesceLock,FillWait,14,1000000,32,256,1014.2273
FillQuiesceLock,FillWait,14,1000000,128,256,988.6719
FillQuiesceLock,FillWait,14,1000000,512,256,1152.8251
FillQuiesceLock,FillWait,14,1000000,2048,256,1274.811
FillQuiesceLock,FillWait,14,1000000,8192,256,631.9791
FillQuiesceLock,FillWait,15,1000000,32,256,1156.3572
FillQuiesceLock,FillWait,15,1000000,128,256,1359.9626
FillQuiesceLock,FillWait,15,1000000,512,256,1333.8922
FillQuiesceLock,FillWait,15,1000000,2048,256,1294.5339
FillQuiesceLock,FillWait,15,1000000,8192,256,585.1631
FillQuiesceLock,FillWait,16,1000000,32,256,1017.88
FillQuiesceLock,FillWait,16,1000000,128,256,769.2576
FillQuiesceLock,FillWait,16,1000000,512,256,1210.3284
FillQuiesceLock,FillWait,16,1000000,2048,256,1368.3009
FillQuiesceLock,FillWait,16,1000000,8192,256,574.1544
FillQuiesceLock,FillWait,17,1000000,32,256,1139.1544
FillQuiesceLock,FillWait,17,1000000,128,256,1073.0346
FillQuiesceLock,FillWait,17,1000000,512,256,1295.3339
FillQuiesceLock,FillWait,17,1000000,2048,256,1482.4268
FillQuiesceLock,FillWait,17,1000000,8192,256,1197.5042
FillQuiesceLock,FillWait,18,1000000,32,256,1011.5345
FillQuiesceLock,FillWait,18,1000000,128,256,1139.3862
FillQuiesceLock,FillWait,18,1000000,512,256,1357.6933
FillQuiesceLock,FillWait,18,1000000,2048,256,1589.2317
FillQuiesceLock,FillWait,18,1000000,8192,256,1363.793
FillQuiesceLock,FillWait,19,1000000,32,256,1095.9491
FillQuiesceLock,FillWait,19,1000000,128,256,1069.8259
FillQuiesceLock,FillWait,19,1000000,512,256,1384.8491
FillQuiesceLock,FillWait,19,1000000,2048,256,1463.5888
FillQuiesceLock,FillWait,19,1000000,8192,256,1325.7494
FillQuiesceLock,FillWait,20,1000000,32,256,1065.0805
FillQuiesceLock,FillWait,20,1000000,128,256,1044.8489
FillQuiesceLock,FillWait,20,1000000,512,256,1466.0976
FillQuiesceLock,FillWait,20,1000000,2048,256,1456.0426
FillQuiesceLock,FillWait,20,1000000,8192,256,1344.2369
WaitQuiesceLock,ArrayFill,1,1000000,0,256,1527.8088
WaitQuiesceLock,ArrayFill,1,1000000,1,256,1532.2272
WaitQuiesceLock,ArrayFill,1,1000000,2,256,1526.0208
WaitQuiesceLock,ArrayFill,1,1000000,3,256,1526.3049
WaitQuiesceLock,ArrayFill,1,1000000,4,256,1526.2058
WaitQuiesceLock,ArrayFill,1,1000000,5,256,1527.9433
WaitQuiesceLock,ArrayFill,1,1000000,6,256,1524.065
WaitQuiesceLock,ArrayFill,1,1000000,7,256,1525.4774
WaitQuiesceLock,ArrayFill,1,1000000,8,256,1526.329
WaitQuiesceLock,ArrayFill,1,1000000,9,256,1524.6952
WaitQuiesceLock,ArrayFill,1,1000000,10,256,1526.8816
WaitQuiesceLock,ArrayFill,2,1000000,0,256,962.8271
WaitQuiesceLock,ArrayFill,2,1000000,1,256,968.8588
WaitQuiesceLock,ArrayFill,2,1000000,2,256,974.8502
WaitQuiesceLock,ArrayFill,2,1000000,3,256,976.9246
WaitQuiesceLock,ArrayFill,2,1000000,4,256,985.2646
WaitQuiesceLock,ArrayFill,2,1000000,5,256,962.4105
WaitQuiesceLock,ArrayFill,2,1000000,6,256,973.1609
WaitQuiesceLock,ArrayFill,2,1000000,7,256,974.1053
